ADGRV1 (gpcr, n/a): top5=['YGL072C', 'YLR106C', 'YKR033C', 'YPL251W', 'YLR462W'] sce04011 median rank=4027 (random~3367)
LHCGR (gpcr, n/a): top5=['YLR113W', 'YDR021W', 'YER039C', 'YOR257W', 'YDL006W'] sce04011 median rank=3278 (random~3367)
FSHR (gpcr, n/a): top5=['YEL013W', 'YFL066C', 'YOR378W', 'YFL026W', 'YLR229C'] sce04011 median rank=3278 (random~3367)
ADGRF4 (gpcr, n/a): top5=['YDR135C', 'YPL006W', 'YBR220C', 'YHR132C', 'YKR053C'] sce04011 median rank=3046 (random~3367)
KCNQ4 (ion_channel, n/a): top5=['YEL077C', 'YPR204W', 'YLR466W', 'YER190W', 'YLL067C'] sce04011 median rank=3377 (random~3367)
FZD8 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YPL266W', 'YLL024C', 'YPL036W'] sce04011 median rank=3568 (random~3367)
CNGA3 (ion_channel, n/a): top5=['YHR030C', 'YDL001W', 'YLR113W', 'YGR152C', 'YJL164C'] sce04011 median rank=3413 (random~3367)
ADGRG1 (gpcr, n/a): top5=['YLR466W', 'YEL077C', 'YPR204W', 'YCR047C', 'YER190W'] sce04011 median rank=2966 (random~3367)
ADGRL4 (gpcr, n/a): top5=['YDR135C', 'YEL064C', 'YOL075C', 'YJR001W', 'YCR011C'] sce04011 median rank=3130 (random~3367)
CLCNKA (ion_channel, n/a): top5=['YJL108C', 'YER039C', 'YMR109W', 'YLR229C', 'YLR113W'] sce04011 median rank=3267 (random~3367)
CLCNKB (ion_channel, n/a): top5=['YJL108C', 'YER039C', 'YLR229C', 'YLR113W', 'YMR109W'] sce04011 median rank=3376 (random~3367)
CNGA1 (ion_channel, n/a): top5=['YOR326W', 'YIL048W', 'YDL001W', 'YBR043C', 'YPL204W'] sce04011 median rank=3140 (random~3367)
PANX2 (ion_channel, n/a): top5=['YNL148C', 'YDL145C', 'YIR004W', 'YAL025C', 'YDL031W'] sce04011 median rank=4446 (random~3367)
KCNQ1 (ion_channel, n/a): top5=['YER190W', 'YLL067C', 'YLL066C', 'YML133C', 'YJL225C'] sce04011 median rank=3391 (random~3367)
SCNN1A (ion_channel, n/a): top5=['YFL066C', 'YEL013W', 'YER025W', 'YPR016C', 'YDR091C'] sce04011 median rank=3166 (random~3367)
BEST3 (ion_channel, n/a): top5=['YOR039W', 'YBR236C', 'YIL106W', 'YNR048W', 'YGL163C'] sce04011 median rank=3388 (random~3367)
FZD3 (gpcr, n/a): top5=['YIL047C', 'YKL008C', 'YKR051W', 'YJR040W', 'YHL003C'] sce04011 median rank=3094 (random~3367)
CNGA2 (ion_channel, n/a): top5=['YLR113W', 'YOR257W', 'YMR109W', 'YNL290W', 'YJL164C'] sce04011 median rank=3466 (random~3367)
CACNB2 (ion_channel, n/a): top5=['YER025W', 'YLR175W', 'YDR091C', 'YNR053C', 'YJR007W'] sce04011 median rank=3364 (random~3367)
KCND3 (ion_channel, n/a): top5=['YPL204W', 'YBR043C', 'YGR152C', 'YKL146W', 'YHR135C'] sce04011 median rank=2808 (random~3367)
KCNA4 (ion_channel, n/a): top5=['YER125W', 'YHR030C', 'YER020W', 'YNL288W', 'YER166W'] sce04011 median rank=3279 (random~3367)
ADGRE3 (gpcr, n/a): top5=['YLR229C', 'YKR059W', 'YPR165W', 'YLR113W', 'YDR021W'] sce04011 median rank=3560 (random~3367)
SCNN1G (ion_channel, n/a): top5=['YIL143C', 'YHR218W', 'YLR466W', 'YDL001W', 'YEL077C'] sce04011 median rank=3188 (random~3367)
FZD1 (gpcr, n/a): top5=['YMR109W', 'YJL014W', 'YBL075C', 'YDR129C', 'YPL266W'] sce04011 median rank=3634 (random~3367)
KCND1 (ion_channel, n/a): top5=['YPL203W', 'YHR030C', 'YMR109W', 'YLR113W', 'YJL164C'] sce04011 median rank=3398 (random~3367)
SCNN1B (ion_channel, n/a): top5=['YIL143C', 'YDL001W', 'YOR061W', 'YER171W', 'YKL146W'] sce04011 median rank=3317 (random~3367)
KCNC2 (ion_channel, n/a): top5=['YHR030C', 'YER125W', 'YPL203W', 'YER020W', 'YGR152C'] sce04011 median rank=3216 (random~3367)
KCNC4 (ion_channel, n/a): top5=['YPL203W', 'YOR204W', 'YLR234W', 'YHR030C', 'YDL126C'] sce04011 median rank=3701 (random~3367)
GABRQ (ion_channel, n/a): top5=['YER125W', 'YDL188C', 'YDR040C', 'YDR039C', 'YDR038C'] sce04011 median rank=3142 (random~3367)
KCND2 (ion_channel, n/a): top5=['YLR113W', 'YMR109W', 'YOR257W', 'YHR030C', 'YPL203W'] sce04011 median rank=3198 (random~3367)
CHRNA4 (ion_channel, n/a): top5=['YPL203W', 'YMR109W', 'YKL129C', 'YHR030C', 'YGL120C'] sce04011 median rank=3533 (random~3367)
PKD2L2 (ion_channel, n/a): top5=['YER039C', 'YEL013W', 'YOR061W', 'YHR128W', 'YBR114W'] sce04011 median rank=2970 (random~3367)
GPR50 (gpcr, n/a): top5=['YHR219W', 'YKL145W', 'YHL050C', 'YLL067C', 'YOL084W'] sce04011 median rank=4075 (random~3367)
GPR37 (gpcr, n/a): top5=['YHL042W', 'YML133C', 'YLL066C', 'YLL067C', 'YHL050C'] sce04011 median rank=4000 (random~3367)
KCNA5 (ion_channel, n/a): top5=['YPL203W', 'YLR234W', 'YHR030C', 'YER125W', 'YPL218W'] sce04011 median rank=3381 (random~3367)
OTOP1 (ion_channel, n/a): top5=['YOL110W', 'YLR258W', 'YGL054C', 'YLR342W', 'YOR103C'] sce04011 median rank=4608 (random~3367)
GPR153 (gpcr, n/a): top5=['YPR204W', 'YFL066C', 'YEL077C', 'YLR466W', 'YHR218W'] sce04011 median rank=3134 (random~3367)
CACNB1 (ion_channel, n/a): top5=['YER025W', 'YNR053C', 'YPL266W', 'YDR091C', 'YLR175W'] sce04011 median rank=3394 (random~3367)
OTOP3 (ion_channel, n/a): top5=['YER072W', 'YFL066C', 'YOR293W', 'YMR230W', 'YGL008C'] sce04011 median rank=3861 (random~3367)
P2RX7 (ion_channel, n/a): top5=['YNL323W', 'YLR466W', 'YNR048W', 'YER190W', 'YGL130W'] sce04011 median rank=3298 (random~3367)
PTH1R (gpcr, n/a): top5=['YLR258W', 'YHR030C', 'YKL145W', 'YGL120C', 'YER166W'] sce04011 median rank=4030 (random~3367)
FZD9 (gpcr, n/a): top5=['YER072W', 'YNR053C', 'YPL266W', 'YJL014W', 'YPR182W'] sce04011 median rank=3609 (random~3367)
CHRM3 (gpcr, n/a): top5=['YBR043C', 'YNL095C', 'YBR235W', 'YPL204W', 'YML018C'] sce04011 median rank=2954 (random~3367)
SLC17A8 (ion_channel, n/a): top5=['YDR536W', 'YBR241C', 'YJL214W', 'YJL219W', 'YLR081W'] sce04011 median rank=3266 (random~3367)
GPR162 (gpcr, n/a): top5=['YFL066C', 'YEL077C', 'YPR204W', 'YEL013W', 'YHR218W'] sce04011 median rank=2829 (random~3367)
FZD5 (gpcr, n/a): top5=['YLR229C', 'YPL266W', 'YMR109W', 'YPR165W', 'YDR091C'] sce04011 median rank=3378 (random~3367)
BEST1 (ion_channel, n/a): top5=['YGL163C', 'YOR039W', 'YOL006C', 'YCR048W', 'YGL130W'] sce04011 median rank=3676 (random~3367)
SLC17A6 (ion_channel, n/a): top5=['YLR081W', 'YJL214W', 'YHR094C', 'YOL156W', 'YJL219W'] sce04011 median rank=3416 (random~3367)
FZD10 (gpcr, n/a): top5=['YMR109W', 'YIL143C', 'YLR113W', 'YPL266W', 'YNL290W'] sce04011 median rank=3448 (random~3367)
MCOLN1 (ion_channel, n/a): top5=['YFL066C', 'YER072W', 'YLR229C', 'YGL008C', 'YEL027W'] sce04011 median rank=3312 (random~3367)
KCNN2 (ion_channel, n/a): top5=['YKL146W', 'YOR270C', 'YER171W', 'YMR109W', 'YLR113W'] sce04011 median rank=3302 (random~3367)
KCNA3 (ion_channel, n/a): top5=['YER125W', 'YHR030C', 'YER020W', 'YNL288W', 'YPL203W'] sce04011 median rank=3139 (random~3367)
CNGA4 (ion_channel, n/a): top5=['YMR109W', 'YLR113W', 'YOR257W', 'YPL203W', 'YJL164C'] sce04011 median rank=3285 (random~3367)
FZD7 (gpcr, n/a): top5=['YJL014W', 'YPL266W', 'YMR109W', 'YPR182W', 'YER072W'] sce04011 median rank=3586 (random~3367)
ADRA1D (gpcr, n/a): top5=['YLR293C', 'YOR185C', 'YDL084W', 'YPL218W', 'YHR169W'] sce04011 median rank=4386 (random~3367)
CYBB (ion_channel, n/a): top5=['YLR229C', 'YDR091C', 'YPL086C', 'YPL266W', 'YJR065C'] sce04011 median rank=3508 (random~3367)
MCOLN2 (ion_channel, n/a): top5=['YIL143C', 'YER171W', 'YKL146W', 'YOR257W', 'YAL026C'] sce04011 median rank=3188 (random~3367)
FZD2 (gpcr, n/a): top5=['YMR109W', 'YJL108C', 'YJL014W', 'YGR252W', 'YPL266W'] sce04011 median rank=3341 (random~3367)
OTOP2 (ion_channel, n/a): top5=['YER072W', 'YPR204W', 'YGL008C', 'YPL036W', 'YFL066C'] sce04011 median rank=3670 (random~3367)
ADGRA1 (gpcr, n/a): top5=['YPR204W', 'YEL077C', 'YLR466W', 'YFL066C', 'YBL112C'] sce04011 median rank=3173 (random~3367)
SLC17A7 (ion_channel, n/a): top5=['YBR241C', 'YHR094C', 'YDR345C', 'YLR081W', 'YHR092C'] sce04011 median rank=3519 (random~3367)
TMEM87A (ion_channel, n/a): top5=['YIL143C', 'YEL077C', 'YPR204W', 'YLR466W', 'YCR047C'] sce04011 median rank=3275 (random~3367)
GABRA4 (ion_channel, n/a): top5=['YER025W', 'YJR065C', 'YPL086C', 'YFL039C', 'YNR032C-A'] sce04011 median rank=3513 (random~3367)
GLP2R (gpcr, n/a): top5=['YHL003C', 'YCR048W', 'YDL057W', 'YJR084W', 'YIR026C'] sce04011 median rank=3372 (random~3367)
MCOLN3 (ion_channel, n/a): top5=['YFL066C', 'YER072W', 'YDR091C', 'YLR229C', 'YER025W'] sce04011 median rank=3327 (random~3367)
CLCC1 (ion_channel, n/a): top5=['YAL009W', 'YAL039C', 'YLR326W', 'YML101C', 'YGR029W'] sce04011 median rank=3574 (random~3367)
PTH2R (gpcr, n/a): top5=['YHL003C', 'YNL288W', 'YHR030C', 'YGR281W', 'YOL075C'] sce04011 median rank=3416 (random~3367)
ADGRG3 (gpcr, n/a): top5=['YER072W', 'YPL218W', 'YBL112C', 'YHR218W-A', 'YGL008C'] sce04011 median rank=3376 (random~3367)
KCNV2 (ion_channel, n/a): top5=['YPL203W', 'YHR030C', 'YPL218W', 'YKL190W', 'YER125W'] sce04011 median rank=3470 (random~3367)
KCNN1 (ion_channel, n/a): top5=['YER072W', 'YER148W', 'YGL008C', 'YMR109W', 'YEL051W'] sce04011 median rank=3604 (random~3367)
GPR75 (gpcr, n/a): top5=['YKL219W', 'YGL053W', 'YDL248W', 'YJR161C', 'YGL146C'] sce04011 median rank=2269 (random~3367)
ASIC4 (ion_channel, n/a): top5=['YFL066C', 'YER025W', 'YPR016C', 'YDR091C', 'YLR229C'] sce04011 median rank=3271 (random~3367)
KCNK10 (ion_channel, n/a): top5=['YER125W', 'YDL160C', 'YPR024W', 'YPL221W', 'YDL007W'] sce04011 median rank=3352 (random~3367)
FZD4 (gpcr, n/a): top5=['YER025W', 'YDR091C', 'YPL086C', 'YPR016C', 'YEL027W'] sce04011 median rank=3418 (random~3367)
TTYH2 (ion_channel, n/a): top5=['YPR204W', 'YLR466W', 'YEL077C', 'YGR105W', 'YER072W'] sce04011 median rank=3232 (random~3367)
CHRM5 (gpcr, n/a): top5=['YLR113W', 'YHR030C', 'YEL077C', 'YDR021W', 'YHR218W'] sce04011 median rank=3338 (random~3367)
ASIC3 (ion_channel, n/a): top5=['YPL203W', 'YMR109W', 'YHR030C', 'YOL021C', 'YLR113W'] sce04011 median rank=3096 (random~3367)
CATSPER2 (ion_channel, n/a): top5=['YOR292C', 'YOR301W', 'YNL339C', 'YDR545W', 'YLR467W'] sce04011 median rank=2600 (random~3367)
GPR161 (gpcr, n/a): top5=['YER190W', 'YLR466W', 'YEL077C', 'YHR218W', 'YLR467W'] sce04011 median rank=3194 (random~3367)
KCNA6 (ion_channel, n/a): top5=['YPL203W', 'YER125W', 'YHR030C', 'YJL164C', 'YER020W'] sce04011 median rank=3478 (random~3367)
CHRNA2 (ion_channel, n/a): top5=['YNL090W', 'YDL047W', 'YPL203W', 'YLR113W', 'YJL164C'] sce04011 median rank=3449 (random~3367)
ADGRG5 (gpcr, n/a): top5=['YFL066C', 'YCR047C', 'YLR229C', 'YOR257W', 'YER072W'] sce04011 median rank=3244 (random~3367)
ASIC1 (ion_channel, n/a): top5=['YDR091C', 'YLR229C', 'YKR059W', 'YIL143C', 'YHR128W'] sce04011 median rank=3420 (random~3367)
KCNS1 (ion_channel, n/a): top5=['YHR169W', 'YLR234W', 'YPL218W', 'YGL058W', 'YDL084W'] sce04011 median rank=4075 (random~3367)
TTYH3 (ion_channel, n/a): top5=['YER072W', 'YGL008C', 'YPR204W', 'YPL218W', 'YPL036W'] sce04011 median rank=3572 (random~3367)
NPFFR2 (gpcr, n/a): top5=['YDL006W', 'YEL069C', 'YLR081W', 'YNR072W', 'YJL214W'] sce04011 median rank=3352 (random~3367)
ADRA1B (gpcr, n/a): top5=['YHR030C', 'YBR241C', 'YNL307C', 'YJL225C', 'YIL177C'] sce04011 median rank=3244 (random~3367)
CACNB4 (ion_channel, n/a): top5=['YER025W', 'YPL086C', 'YDR091C', 'YLR175W', 'YEL027W'] sce04011 median rank=3466 (random~3367)
KCNG4 (ion_channel, n/a): top5=['YPL203W', 'YKL190W', 'YER072W', 'YMR109W', 'YOR257W'] sce04011 median rank=3404 (random~3367)
MFSD8 (ion_channel, n/a): top5=['YFL066C', 'YER072W', 'YOR378W', 'YLR229C', 'YEL013W'] sce04011 median rank=3414 (random~3367)
CHRNG (ion_channel, n/a): top5=['YLR229C', 'YER072W', 'YGL008C', 'YKR059W', 'YPR165W'] sce04011 median rank=3352 (random~3367)
CHRND (ion_channel, n/a): top5=['YLR229C', 'YKR059W', 'YPR165W', 'YJR065C', 'YER072W'] sce04011 median rank=3467 (random~3367)
GPR176 (gpcr, n/a): top5=['YHL042W', 'YNR062C', 'YDR313C', 'YNL326C', 'YAR028W'] sce04011 median rank=3980 (random~3367)
KCNG1 (ion_channel, n/a): top5=['YPL203W', 'YER072W', 'YMR109W', 'YOR257W', 'YLR113W'] sce04011 median rank=3272 (random~3367)
GABRB2 (ion_channel, n/a): top5=['YER025W', 'YPL086C', 'YDR091C', 'YFL066C', 'YEL027W'] sce04011 median rank=3352 (random~3367)
ASIC2 (ion_channel, n/a): top5=['YDR091C', 'YHR128W', 'YLR229C', 'YPR016C', 'YER025W'] sce04011 median rank=3384 (random~3367)
KCNC1 (ion_channel, n/a): top5=['YPL203W', 'YJL164C', 'YMR109W', 'YLR113W', 'YLR234W'] sce04011 median rank=3579 (random~3367)
KCNA10 (ion_channel, n/a): top5=['YAL026C', 'YDR039C', 'YER026C', 'YDR038C', 'YDR040C'] sce04011 median rank=3366 (random~3367)
BEST2 (ion_channel, n/a): top5=['YOR224C', 'YLR258W', 'YOL005C', 'YER095W', 'YOR133W'] sce04011 median rank=4048 (random~3367)
GPR101 (gpcr, n/a): top5=['YHL042W', 'YDR313C', 'YKL145W', 'YNL307C', 'YHR219W'] sce04011 median rank=3795 (random~3367)
GABRE (ion_channel, n/a): top5=['YOR061W', 'YKR059W', 'YDR021W', 'YJR065C', 'YIL143C'] sce04011 median rank=3334 (random~3367)
CHRNA3 (ion_channel, n/a): top5=['YDL047W', 'YNL090W', 'YBR164C', 'YAL026C', 'YDR075W'] sce04011 median rank=3320 (random~3367)
ASIC5 (ion_channel, n/a): top5=['YPL006W', 'YDR135C', 'YOL075C', 'YCR011C', 'YMR162C'] sce04011 median rank=3118 (random~3367)
TMEM175 (ion_channel, n/a): top5=['YFL066C', 'YER072W', 'YAL064C-A', 'YEL027W', 'YGL008C'] sce04011 median rank=3209 (random~3367)
CHRNB2 (ion_channel, n/a): top5=['YKR059W', 'YKL190W', 'YLR229C', 'YPR165W', 'YLR113W'] sce04011 median rank=3581 (random~3367)
CHRNA7 (ion_channel, n/a): top5=['YPR165W', 'YLR229C', 'YFL039C', 'YKR059W', 'YER072W'] sce04011 median rank=3634 (random~3367)
CHRNB1 (ion_channel, n/a): top5=['YLR229C', 'YPR165W', 'YHR128W', 'YFL066C', 'YKR059W'] sce04011 median rank=3318 (random~3367)
KCNJ3 (ion_channel, n/a): top5=['YMR109W', 'YLR113W', 'YKL129C', 'YIL143C', 'YOR257W'] sce04011 median rank=3378 (random~3367)
KCNV1 (ion_channel, n/a): top5=['YOR257W', 'YPL203W', 'YHR030C', 'YLR466W', 'YJL164C'] sce04011 median rank=3148 (random~3367)
KCNK5 (ion_channel, n/a): top5=['YEL077C', 'YLR466W', 'YER190W', 'YLL067C', 'YIL177C'] sce04011 median rank=3168 (random~3367)
KCNA2 (ion_channel, n/a): top5=['YHR030C', 'YER125W', 'YBR241C', 'YER020W', 'YJL164C'] sce04011 median rank=3409 (random~3367)
CHRNB4 (ion_channel, n/a): top5=['YKR059W', 'YDL047W', 'YLR113W', 'YNL090W', 'YBR164C'] sce04011 median rank=3538 (random~3367)
GLRB (ion_channel, n/a): top5=['YPR173C', 'YKL190W', 'YOR204W', 'YPL119C', 'YBR164C'] sce04011 median rank=3630 (random~3367)
KCNA1 (ion_channel, n/a): top5=['YER125W', 'YHR030C', 'YAL026C', 'YER020W', 'YBR241C'] sce04011 median rank=3431 (random~3367)
GPR135 (gpcr, n/a): top5=['YPL218W', 'YGL126W', 'YPR204W', 'YHL050C', 'YLR258W'] sce04011 median rank=4073 (random~3367)
CHRNA6 (ion_channel, n/a): top5=['YDL047W', 'YDR373W', 'YNL090W', 'YBR164C', 'YOR094W'] sce04011 median rank=3480 (random~3367)
KCNF1 (ion_channel, n/a): top5=['YER125W', 'YHR030C', 'YPL203W', 'YKL190W', 'YDR373W'] sce04011 median rank=3550 (random~3367)
CHRNE (ion_channel, n/a): top5=['YER072W', 'YFL066C', 'YLR229C', 'YGL008C', 'YPR165W'] sce04011 median rank=3472 (random~3367)
GABRA3 (ion_channel, n/a): top5=['YPL086C', 'YER025W', 'YDR091C', 'YNR032C-A', 'YJR065C'] sce04011 median rank=3470 (random~3367)
KCNS3 (ion_channel, n/a): top5=['YKL166C', 'YKL146W', 'YBR043C', 'YML018C', 'YAL026C'] sce04011 median rank=3132 (random~3367)
PTGER4 (gpcr, n/a): top5=['YFL026W', 'YEL077C', 'YHR218W', 'YLR466W', 'YPR204W'] sce04011 median rank=3174 (random~3367)
HRH1 (gpcr, n/a): top5=['YDR135C', 'YOL075C', 'YBR043C', 'YHL003C', 'YHR032W'] sce04011 median rank=3226 (random~3367)
CACNB3 (ion_channel, n/a): top5=['YNR053C', 'YPL266W', 'YER025W', 'YGR252W', 'YDR091C'] sce04011 median rank=3447 (random~3367)
C3AR1 (gpcr, n/a): top5=['YBR180W', 'YGL104C', 'YHR032W', 'YHR205W', 'YOR292C'] sce04011 median rank=2256 (random~3367)
GPR37L1 (gpcr, n/a): top5=['YOR292C', 'YNL339C', 'YPL283C', 'YGR296W', 'YOR396W'] sce04011 median rank=3297 (random~3367)
HTR2B (gpcr, n/a): top5=['YBR043C', 'YDL194W', 'YHR032W', 'YIL088C', 'YKL126W'] sce04011 median rank=2672 (random~3367)
CHRM4 (gpcr, n/a): top5=['YER072W', 'YGL008C', 'YPL036W', 'YKR059W', 'YFL066C'] sce04011 median rank=3556 (random~3367)
HTR7 (gpcr, n/a): top5=['YEL013W', 'YFL066C', 'YER039C', 'YPR165W', 'YFL026W'] sce04011 median rank=3272 (random~3367)
GABRR1 (ion_channel, n/a): top5=['YFL066C', 'YHR128W', 'YEL013W', 'YLR229C', 'YPR165W'] sce04011 median rank=3156 (random~3367)
CHRNA9 (ion_channel, n/a): top5=['YJR065C', 'YLR229C', 'YFL039C', 'YKR059W', 'YPR165W'] sce04011 median rank=3340 (random~3367)
OPN4 (gpcr, n/a): top5=['YBR241C', 'YPL203W', 'YHR030C', 'YHL003C', 'YGR138C'] sce04011 median rank=3420 (random~3367)
HTR3A (ion_channel, n/a): top5=['YFL066C', 'YLR229C', 'YHR128W', 'YPR016C', 'YOR378W'] sce04011 median rank=3132 (random~3367)
ADRB1 (gpcr, n/a): top5=['YHR169W', 'YPL218W', 'YDL084W', 'YLR293C', 'YOR185C'] sce04011 median rank=4463 (random~3367)
DRD5 (gpcr, n/a): top5=['YBR241C', 'YHR030C', 'YPL203W', 'YER125W', 'YOL075C'] sce04011 median rank=3841 (random~3367)
GCGR (gpcr, n/a): top5=['YHL003C', 'YNL288W', 'YHR030C', 'YFR018C', 'YLR168C'] sce04011 median rank=3512 (random~3367)
KCNS2 (ion_channel, n/a): top5=['YER125W', 'YHR030C', 'YPL203W', 'YER020W', 'YBR241C'] sce04011 median rank=3496 (random~3367)
GABRG2 (ion_channel, n/a): top5=['YPL086C', 'YER025W', 'YDR091C', 'YFL066C', 'YAL064C-A'] sce04011 median rank=3362 (random~3367)
CALCR (gpcr, n/a): top5=['YMR034C', 'YGR281W', 'YHL003C', 'YER125W', 'YBR241C'] sce04011 median rank=3566 (random~3367)
GABRB1 (ion_channel, n/a): top5=['YER025W', 'YPL086C', 'YAL064C-A', 'YEL027W', 'YFL066C'] sce04011 median rank=3404 (random~3367)
GABRB3 (ion_channel, n/a): top5=['YER025W', 'YPL086C', 'YEL027W', 'YFL066C', 'YAL064C-A'] sce04011 median rank=3416 (random~3367)
BEST4 (ion_channel, n/a): top5=['YOR224C', 'YER095W', 'YOL005C', 'YOR133W', 'YLR258W'] sce04011 median rank=4042 (random~3367)
CNR1 (gpcr, n/a): top5=['YEL013W', 'YFL026W', 'YHR218W', 'YBL111C', 'YFL066C'] sce04011 median rank=3113 (random~3367)
CATSPER4 (ion_channel, n/a): top5=['YOR292C', 'YLR019W', 'YOL013C', 'YOR301W', 'YGL053W'] sce04011 median rank=3372 (random~3367)
HTR2A (gpcr, n/a): top5=['YBR043C', 'YML018C', 'YIL088C', 'YJR001W', 'YHR032W'] sce04011 median rank=2566 (random~3367)
P2RX2 (ion_channel, n/a): top5=['YER148W', 'YFL066C', 'YER072W', 'YIL143C', 'YDR339C'] sce04011 median rank=3386 (random~3367)
GPR152 (gpcr, n/a): top5=['YBL113C', 'YGL126W', 'YHR219W', 'YPR204W', 'YFL067W'] sce04011 median rank=3966 (random~3367)
RXFP3 (gpcr, n/a): top5=['YLR466W', 'YEL077C', 'YLR113W', 'YPR204W', 'YHR030C'] sce04011 median rank=3088 (random~3367)
ADCYAP1R1 (gpcr, n/a): top5=['YML018C', 'YMR034C', 'YKL146W', 'YOL122C', 'YAL026C'] sce04011 median rank=3478 (random~3367)
CHRNA5 (ion_channel, n/a): top5=['YDL047W', 'YDR373W', 'YOR094W', 'YNL090W', 'YBR164C'] sce04011 median rank=3432 (random~3367)
GABRR3 (ion_channel, n/a): top5=['YHR128W', 'YER039C', 'YEL013W', 'YOR378W', 'YFL026W'] sce04011 median rank=2960 (random~3367)
GABRG3 (ion_channel, n/a): top5=['YAL064C-A', 'YER025W', 'YFL066C', 'YPL086C', 'YEL027W'] sce04011 median rank=3240 (random~3367)
CHRM2 (gpcr, n/a): top5=['YEL013W', 'YFL066C', 'YNL006W', 'YOR378W', 'YLR229C'] sce04011 median rank=3208 (random~3367)
ADRA1A (gpcr, n/a): top5=['YBR241C', 'YGR152C', 'YBR043C', 'YMR080C', 'YML018C'] sce04011 median rank=3285 (random~3367)
GIPR (gpcr, n/a): top5=['YHL003C', 'YBL082C', 'YFR018C', 'YNR057C', 'YCR048W'] sce04011 median rank=3370 (random~3367)
KCNG2 (ion_channel, n/a): top5=['YER072W', 'YGL008C', 'YLR147C', 'YPL036W', 'YER148W'] sce04011 median rank=3752 (random~3367)
ADRA2A (gpcr, n/a): top5=['YPL218W', 'YPL203W', 'YDL084W', 'YOR185C', 'YHR169W'] sce04011 median rank=4206 (random~3367)
TACR3 (gpcr, n/a): top5=['YLR229C', 'YOR378W', 'YPR165W', 'YJR065C', 'YNL006W'] sce04011 median rank=3282 (random~3367)
GABRR2 (ion_channel, n/a): top5=['YHR128W', 'YEL013W', 'YFL066C', 'YOR378W', 'YLR229C'] sce04011 median rank=3172 (random~3367)
GABRG1 (ion_channel, n/a): top5=['YPL086C', 'YER025W', 'YDR091C', 'YPR016C', 'YEL027W'] sce04011 median rank=3342 (random~3367)
GLRA3 (ion_channel, n/a): top5=['YKR059W', 'YMR109W', 'YOR257W', 'YNL290W', 'YPR165W'] sce04011 median rank=3473 (random~3367)
GLP1R (gpcr, n/a): top5=['YHL003C', 'YBR243C', 'YCR048W', 'YNL275W', 'YBL082C'] sce04011 median rank=3073 (random~3367)
ADRA2C (gpcr, n/a): top5=['YDL084W', 'YHR169W', 'YPL218W', 'YLR293C', 'YOR185C'] sce04011 median rank=4438 (random~3367)
GPR142 (gpcr, n/a): top5=['YFL066C', 'YPR204W', 'YER072W', 'YGL008C', 'YEL077C'] sce04011 median rank=3884 (random~3367)
GABRA5 (ion_channel, n/a): top5=['YPL086C', 'YER025W', 'YAL064C-A', 'YNR032C-A', 'YEL027W'] sce04011 median rank=3430 (random~3367)
CALCRL (gpcr, n/a): top5=['YDR135C', 'YIL120W', 'YOL075C', 'YKR053C', 'YHR032W'] sce04011 median rank=3300 (random~3367)
CHRM1 (gpcr, n/a): top5=['YLR113W', 'YPL203W', 'YMR109W', 'YJL164C', 'YHR030C'] sce04011 median rank=3306 (random~3367)
HTR2C (gpcr, n/a): top5=['YML018C', 'YBR043C', 'YDL001W', 'YAL026C', 'YKL146W'] sce04011 median rank=3190 (random~3367)
CHRNB3 (ion_channel, n/a): top5=['YDL047W', 'YAL026C', 'YDR075W', 'YDL134C', 'YNL090W'] sce04011 median rank=3336 (random~3367)
VIPR1 (gpcr, n/a): top5=['YHR030C', 'YMR034C', 'YHL003C', 'YHL047C', 'YNL288W'] sce04011 median rank=3408 (random~3367)
ADGRE4P (gpcr, n/a): top5=['YLR229C', 'YPR165W', 'YKR059W', 'YNL006W', 'YOR378W'] sce04011 median rank=3462 (random~3367)
CHRNA1 (ion_channel, n/a): top5=['YDL047W', 'YBR164C', 'YNL090W', 'YOR094W', 'YDR373W'] sce04011 median rank=3524 (random~3367)
GLRA1 (ion_channel, n/a): top5=['YOR257W', 'YMR109W', 'YNL290W', 'YDL006W', 'YJL164C'] sce04011 median rank=3441 (random~3367)
HTR3E (ion_channel, n/a): top5=['YFL066C', 'YLR229C', 'YAL064C-A', 'YEL013W', 'YBL026W'] sce04011 median rank=3246 (random~3367)
GABRA1 (ion_channel, n/a): top5=['YER025W', 'YEL027W', 'YEL026W', 'YPL086C', 'YNR032C-A'] sce04011 median rank=3677 (random~3367)
KCNA7 (ion_channel, n/a): top5=['YPL218W', 'YLR234W', 'YLR147C', 'YDL084W', 'YER072W'] sce04011 median rank=3872 (random~3367)
GPHRA (ion_channel, n/a): top5=['YFL026W', 'YER039C', 'YGL225W', 'YKL146W', 'YEL013W'] sce04011 median rank=3231 (random~3367)
GPHRB (ion_channel, n/a): top5=['YFL026W', 'YER039C', 'YGL225W', 'YKL146W', 'YEL013W'] sce04011 median rank=3231 (random~3367)
HTR3D (ion_channel, n/a): top5=['YPR204W', 'YEL077C', 'YHL050C', 'YLL067C', 'YLR466W'] sce04011 median rank=3819 (random~3367)
GPR39 (gpcr, n/a): top5=['YHR218W', 'YLR466W', 'YFL026W', 'YBR043C', 'YEL077C'] sce04011 median rank=3166 (random~3367)
